S.No.,State Code,State Name (In English),District Code,District Name (In English),Sub-District Code,Sub-District Name (In English),Village Code,Village Version,Village Name (In English),Village Name (In Local),Village Category,Village Status,Census 2001 Code,Census 2011 Code
645,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584287,2,Velagalapadu,,Rural,Inhabitant,1528800,584287
646,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584288,2,Pulusumamidi,,Rural,Inhabitant,1528900,584288
647,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584289,2,Burugulapadu,,Rural,Inhabitant,1529000,584289
648,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584294,2,Vootagedda,,Rural,Inhabitant,1529500,584294
649,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584301,2,Zendagaruvu,,Rural,Inhabitant,1530200,584301
650,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584307,2,Moolapatnam,,Rural,Inhabitant,1530800,584307
651,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584309,2,Mettavalasa,,Rural,Inhabitant,1531000,584309
652,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584310,2,Mandruvalasa,,Rural,Inhabitant,1531100,584310
653,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584311,2,Gommangipadu,,Rural,Inhabitant,1531200,584311
654,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584312,2,Vengada,,Rural,Inhabitant,1531300,584312
655,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584314,2,Bandavalasa,,Rural,Inhabitant,1531500,584314
656,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584316,2,Donkaiputtu,,Rural,Inhabitant,1531700,584316
657,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584317,2,Nakkalamamidi,,Rural,Inhabitant,1531800,584317
658,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584319,2,Taragam,,Rural,Inhabitant,1532000,584319
659,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584321,2,Vantarbha,,Rural,Inhabitant,1532200,584321
660,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584324,2,Kannamgaruvu,,Rural,Inhabitant,1532500,584324
661,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584328,2,Kottavalasa,,Rural,Inhabitant,1532900,584328
662,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584329,2,Kivarla,,Rural,Inhabitant,1533000,584329
663,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584334,2,Bonuru,,Rural,Inhabitant,1533500,584334
664,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584337,2,Pandirimamidi,,Rural,Inhabitant,1533800,584337
665,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584338,2,Putikaputtu,,Rural,Inhabitant,1533900,584338
666,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584340,2,Gazzellagaruvu,,Rural,Inhabitant,1534100,584340
667,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584342,2,Kudiya,,Rural,Inhabitant,1534300,584342
668,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584343,2,Pedabayalu,,Rural,Inhabitant,1534400,584343
669,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584344,2,Boddaputtu,,Rural,Inhabitant,1534500,584344
670,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584352,2,Bembi,,Rural,Inhabitant,1535300,584352
671,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584356,2,Makanapalle,,Rural,Inhabitant,1535700,584356
672,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584357,2,Rachakilam,,Rural,Inhabitant,1535800,584357
673,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584363,2,Jeenapadu,,Rural,Inhabitant,1536400,584363
674,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584364,2,Godugumamidipalem,,Rural,Inhabitant,1536500,584364
675,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584365,2,Valasala Garuvu,,Rural,Inhabitant,1536600,584365
676,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584366,2,Gaddibanda,,Rural,Inhabitant,1536700,584366
677,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584367,2,Chintalapalem,,Rural,Inhabitant,1536800,584367
678,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584370,2,Mallampeta,,Rural,Inhabitant,1537100,584370
679,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584371,2,Ballagaruvu,,Rural,Inhabitant,1537200,584371
680,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584373,2,Gujjali,,Rural,Inhabitant,1537400,584373
681,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584375,2,Regulapalem,,Rural,Inhabitant,1537600,584375
682,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584377,2,Porlubanda,,Rural,Inhabitant,1537800,584377
683,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584380,2,Pinakota,,Rural,Inhabitant,1538100,584380
684,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584381,2,Vanthalamamidi,,Rural,Inhabitant,1538200,584381
685,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584384,2,Chinaburuga,,Rural,Inhabitant,1538500,584384
686,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584386,2,Chitrallapalem,,Rural,Inhabitant,1538700,584386
687,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584387,2,Peda Buruga-I,,Rural,Inhabitant,1538800,584387
688,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584388,2,Kottamguda,,Rural,Inhabitant,1538900,584388
689,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584389,2,Onukonda,,Rural,Inhabitant,1539000,584389
690,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584390,2,Pedaburugu II,,Rural,Inhabitant,1539100,584390
691,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584392,2,Solabongu,,Rural,Inhabitant,1539300,584392
692,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584393,2,Goppulapalem,,Rural,Inhabitant,1539400,584393
693,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584394,2,Tattapudi,,Rural,Inhabitant,1539500,584394
694,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584395,2,Tenkubudda,,Rural,Inhabitant,1539600,584395
695,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584403,2,Talaripadu,,Unmapped,Inhabitant,1540400,584403
696,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584404,2,Nandiguni,,Rural,Inhabitant,1540500,584404
697,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584405,2,Gurajala,,Rural,Inhabitant,1540600,584405
698,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584406,2,Kavaliguda,,Rural,Inhabitant,1540700,584406
699,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584409,2,Purulabanda,,Rural,Inhabitant,1541000,584409
700,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584411,2,Onikannela,,Rural,Inhabitant,1541200,584411
701,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584412,2,Vulagumma,,Rural,Inhabitant,1541300,584412
702,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584415,2,Malipadu,,Rural,Inhabitant,1541600,584415
703,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,931003,2,Dalimputtu,దాలెంపుట్టు,Rural,Inhabitant,0,0
704,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,931004,2,Kakarapadu,కాకరపాడు,Rural,Inhabitant,0,0
705,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,931006,2,Jeerugedda,జీరుగడ్డ,Rural,Inhabitant,0,0
706,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,931007,2,Bithragadda,బిత్రగడ్డ,Rural,Inhabitant,0,0
707,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584109,2,Kittalingi,,Rural,Inhabitant,1511000,584109
708,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584111,2,Karakavalasa,,Rural,Inhabitant,1511200,584111
709,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584113,2,Katika,,Rural,Inhabitant,1511400,584113
710,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584115,2,Chappadi,,Rural,Inhabitant,1511600,584115
711,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584116,2,Dekkapuram,,Rural,Inhabitant,1511700,584116
712,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584118,2,Kotyaguda,,Rural,Inhabitant,1511900,584118
713,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584119,2,Bediliguda,,Rural,Inhabitant,1512000,584119
714,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584120,2,Getuvalasa,,Rural,Inhabitant,1512100,584120
715,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584122,2,Pedduru,,Rural,Inhabitant,1512300,584122
716,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584123,2,Borra,,Rural,Inhabitant,1512400,584123
717,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584125,2,Tokuru,,Rural,Inhabitant,1512600,584125
718,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584126,2,Boraborivalasa,,Rural,Inhabitant,1512700,584126
719,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584128,2,Pooluguda,,Rural,Inhabitant,1512900,584128
720,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584129,2,Kapativalasa,,Rural,Inhabitant,1513000,584129
721,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584130,2,Baliyaguda,,Rural,Inhabitant,1513100,584130
722,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584134,2,Bheemavaram,,Rural,Inhabitant,1513500,584134
723,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584135,2,Sankuparti,,Rural,Inhabitant,1513600,584135
724,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584136,2,Chippapalle,,Rural,Inhabitant,1513700,584136
725,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584138,2,Singavaram,,Rural,Inhabitant,1513900,584138
726,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584140,2,Gottipadu,,Rural,Inhabitant,1514100,584140
727,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584141,2,Buliyaguda @ Buruju,,Rural,Inhabitant,1514200,584141
728,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584143,2,Chittampadu,,Rural,Inhabitant,1514400,584143
729,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584145,2,Totavalasa,,Rural,Inhabitant,1514600,584145
730,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584146,2,China Konela,,Rural,Inhabitant,1514700,584146
731,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584149,2,Bongija,,Rural,Inhabitant,1515000,584149
732,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584150,2,Buruga,,Rural,Inhabitant,1515100,584150
733,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584152,2,Sottadivalasa,,Rural,Inhabitant,1515300,584152
734,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584155,2,China Rabha,,Rural,Inhabitant,1515600,584155
735,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584156,2,Gadilalova,,Rural,Inhabitant,1515700,584156
736,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584157,2,Gudem,,Rural,Inhabitant,1515800,584157
737,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584161,2,Katimanuvalasa,,Rural,Inhabitant,1516200,584161
738,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584166,2,Seetampeta,,Rural,Inhabitant,1516700,584166
739,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584167,2,Saravani Palem,,Rural,Inhabitant,1516800,584167
740,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584168,2,Tattavalasa,,Rural,Inhabitant,1516900,584168
741,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584169,2,Lanjilaguda,,Rural,Inhabitant,1517000,584169
742,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584172,2,Nandikota,,Rural,Inhabitant,1517300,584172
743,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584173,2,Kondiba,,Rural,Inhabitant,1517400,584173
744,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584174,2,Gadiguda,,Rural,Inhabitant,1517500,584174
745,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584176,2,Nadimivalasa,,Rural,Inhabitant,1517700,584176
746,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584179,2,Jakariguda,,Rural,Inhabitant,1518000,584179
747,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584182,2,Singarbha,,Rural,Inhabitant,1518300,584182
748,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584183,2,Ninnimamidi,,Rural,Inhabitant,1518400,584183
749,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584187,2,Bodaguda,,Rural,Inhabitant,1518800,584187
750,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584188,2,Seesaguda,,Rural,Inhabitant,1518900,584188
751,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584192,2,Sorasapodaru,,Rural,Inhabitant,1519300,584192
752,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584193,2,Pooluguda,,Rural,Inhabitant,1519400,584193
753,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584194,2,Eguvasobha,,Rural,Inhabitant,1519500,584194
754,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584195,2,Seesamanda,,Rural,Inhabitant,1519600,584195
755,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584196,2,Kamalapuram,,Rural,Inhabitant,1519700,584196
756,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584197,2,Heetaguda,,Rural,Inhabitant,1519800,584197
757,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584199,2,Baliaguda @ Cheedivalasa,,Rural,Inhabitant,1520000,584199
758,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584201,2,Regam,,Rural,Inhabitant,1520200,584201
759,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584203,2,Nandigummi,,Rural,Inhabitant,1520400,584203
760,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584204,2,Patakota,,Rural,Inhabitant,1520500,584204
761,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584211,2,Gatuguda,,Rural,Inhabitant,1521200,584211
762,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584213,2,Kambavalasa,,Rural,Inhabitant,1521400,584213
763,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584214,2,Doraguda,,Rural,Inhabitant,1521500,584214
764,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584216,2,Tenteliguda,,Rural,Inhabitant,1521700,584216
765,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584218,2,Rayavalasa,,Rural,Inhabitant,1521900,584218
766,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584221,2,Pempuduvalasa,,Rural,Inhabitant,1522200,584221
767,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584222,2,Kodamaguda,,Rural,Inhabitant,1522300,584222
768,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584223,2,Karakavalasa,,Rural,Inhabitant,1522400,584223
769,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584224,2,Chittamvalasa,,Rural,Inhabitant,1522500,584224
770,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584225,2,Damuku,,Rural,Inhabitant,1522600,584225
771,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584227,2,Cherukumadata,,Rural,Inhabitant,1522800,584227
772,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584229,2,Kantipuram,,Rural,Inhabitant,1523000,584229
773,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584231,2,Kothavalasa,,Rural,Inhabitant,1523200,584231
774,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584233,2,Sivalingapuram,,Rural,Inhabitant,1523400,584233
775,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584234,2,Diguva Kambavalasa,,Rural,Inhabitant,1523500,584234
776,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584236,2,Panasamanuvalasa,,Rural,Inhabitant,1523700,584236
777,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584238,2,Bangarampeta,,Rural,Inhabitant,1523900,584238
778,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584239,2,Pallamvanivalasa,,Rural,Inhabitant,1524000,584239
779,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584242,2,Totavalasa,,Rural,Inhabitant,1524300,584242
780,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584247,2,Vantinivanipalem,,Rural,Inhabitant,1524800,584247
781,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584249,2,Kittayyatota,,Rural,Inhabitant,1525000,584249
782,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584250,2,Chilakalagedda,,Rural,Inhabitant,1525100,584250
783,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584251,2,Venkayyapalem,,Rural,Inhabitant,1525200,584251
784,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584252,2,Kasipatnam,,Rural,Inhabitant,1525300,584252
785,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584253,2,Cheedivalasa,,Rural,Inhabitant,1525400,584253
786,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584255,2,Gangavaram,,Rural,Inhabitant,1525600,584255
787,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584256,2,Kotturu,,Rural,Inhabitant,1525700,584256
788,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584257,2,Krishnapuram,,Rural,Inhabitant,1525800,584257
789,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584260,2,Karivesu,,Rural,Inhabitant,1526100,584260
790,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584263,2,Porlu,,Rural,Inhabitant,1526400,584263
791,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584266,2,Palabandavalasa,,Rural,Inhabitant,1526700,584266
792,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584269,2,Eguvamallelu,,Rural,Inhabitant,1527000,584269
793,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584270,2,Diguvamallelu,,Rural,Inhabitant,1527100,584270
794,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584271,2,Nelapalem,,Rural,Inhabitant,1527200,584271
795,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584272,2,Karaiguda,,Rural,Inhabitant,1527300,584272
796,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584275,2,Vanjalavalasa,,Rural,Inhabitant,1527600,584275
797,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584276,2,Eetamanuvalasa,,Rural,Inhabitant,1527700,584276
798,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584278,2,Nandulavalasa,,Rural,Inhabitant,1527900,584278
799,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584279,2,Bhalluguda,,Rural,Inhabitant,1528000,584279
800,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584280,2,Pedabidda,,Rural,Inhabitant,1528100,584280
801,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584286,2,Vanthanagaruvu,,Rural,Inhabitant,1528700,584286
802,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584290,2,Lungaparti,,Rural,Inhabitant,1529100,584290
803,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584291,2,Rayipadu,,Rural,Inhabitant,1529200,584291
804,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584292,2,Damukurai,,Rural,Inhabitant,1529300,584292
805,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584293,2,Marrivalasa @ Manuvalasa,,Rural,Inhabitant,1529400,584293
806,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584295,2,Gorregommu,,Rural,Inhabitant,1529600,584295
807,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584296,2,Gangudivalasa,,Rural,Inhabitant,1529700,584296
808,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584297,2,Kumburti,,Rural,Inhabitant,1529800,584297
809,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584298,2,Patti,,Rural,Inhabitant,1529900,584298
810,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584299,2,Damsalavalasa,,Rural,Inhabitant,1530000,584299
811,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584300,2,Maddigaruvu,,Rural,Inhabitant,1530100,584300
812,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584302,2,Valasi,,Rural,Inhabitant,1530300,584302
813,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584303,2,Nimmalapadu,,Rural,Inhabitant,1530400,584303
814,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584304,2,Tumbarti,,Rural,Inhabitant,1530500,584304
815,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584305,2,Diguvasonabha,,Rural,Inhabitant,1530600,584305
816,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584306,2,Pynampadu,,Rural,Inhabitant,1530700,584306
817,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584308,2,Banjoda,,Rural,Inhabitant,1530900,584308
818,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584313,2,Cheedivalasa,,Rural,Inhabitant,1531400,584313
819,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584315,2,Penamarti,,Rural,Inhabitant,1531600,584315
820,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584318,2,Pandirimamidi,,Rural,Inhabitant,1531900,584318
821,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584320,2,Addategela,,Rural,Inhabitant,1532100,584320
822,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584322,2,Jampaputtu,,Rural,Inhabitant,1532300,584322
823,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584323,2,Buddigaruvu,,Rural,Inhabitant,1532400,584323
824,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584325,2,Jalada,,Rural,Inhabitant,1532600,584325
825,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584326,2,Voobalu,,Rural,Inhabitant,1532700,584326
826,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584327,2,Tenkalavalasa,,Rural,Inhabitant,1532800,584327
827,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584330,2,Rallagaruvu,,Rural,Inhabitant,1533100,584330
828,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584331,2,Gangavaram,,Rural,Inhabitant,1533200,584331
829,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584332,2,Tangellabanda,,Rural,Inhabitant,1533300,584332
830,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584333,2,Bongija,,Rural,Inhabitant,1533400,584333
831,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584335,2,Gaddibanda,,Rural,Inhabitant,1533600,584335
832,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584336,2,Cheedivalasa,,Rural,Inhabitant,1533700,584336
833,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584339,2,Cheedigaruvu,,Rural,Inhabitant,1534000,584339
834,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584341,2,Billakamba,,Rural,Inhabitant,1534200,584341
835,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584345,2,Gummanti,,Rural,Inhabitant,1534600,584345
836,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584346,2,Velamamidi,,Rural,Inhabitant,1534700,584346
837,28,Andhra Pradesh,745,Alluri Sitharama Raju,4845,Ananthagiri,584347,2,Poderti,,Rural,Inhabitant,1534800,584347
